Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,AVGO,GOOGL,META,MSFT,NFLX,NVDA,ORCL,QQQ,SPY,TSLA,AAPL,AMZN,AVGO,GOOGL,META,MSFT,NFLX,NVDA,ORCL,QQQ,SPY,TSLA,AAPL,AMZN,AVGO,GOOGL,META,MSFT,NFLX,NVDA,ORCL,QQQ,SPY,TSLA,AAPL,AMZN,AVGO,GOOGL,META,MSFT,NFLX,NVDA,ORCL,QQQ,SPY,TSLA,AAPL,AMZN,AVGO,GOOGL,META,MSFT,NFLX,NVDA,ORCL,QQQ,SPY,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-04,6.424605846405029,6.695000171661377,1.3311047554016113,15.576998710632324,,23.17334747314453,7.639999866485596,0.4238302707672119,20.0699462890625,40.393577575683594,85.27920532226562,,6.439315641110835,6.83050012588501,1.333927846794413,15.645595458295071,,23.285657430991233,7.961429119110107,0.4268101509394836,20.344545270791308,40.45449296353292,85.3243526269112,,6.3756731331389895,6.6570000648498535,1.2711132640148286,15.514617107714663,,22.903802431833565,7.565713882446289,0.41511986231184633,19.9164935544592,40.26305313747188,83.90968158491715,,6.407194179053124,6.8125,1.2915809710878108,15.581969311001453,,22.926264994642345,7.931428909301758,0.4242887075647966,19.9164935544592,40.31526490443183,84.55681974288503,,493729600,151998000,5387000,78169752,,38409100,17239600,800204000,26795000,62822800,118944600,
2010-01-05,6.435714244842529,6.734499931335449,1.340985894203186,15.508401870727539,,23.180831909179688,7.3585710525512695,0.4300193786621094,20.045717239379883,40.393577575683594,85.50495147705078,,6.472038623854981,6.77400016784668,1.357924697933072,15.604088762845768,,23.285655766696657,7.6571431159973145,0.4346038025198083,20.069947105974464,40.46319326496353,85.5425780599743,,6.401791129853642,6.5904998779296875,1.2774654853858363,15.447511073144824,,22.94123696873832,7.258571147918701,0.4222258417088283,19.666125238813844,40.16733322444136,84.91801352591102,,6.442318823140026,6.671500205993652,1.3374569872764321,15.587685214441919,,23.098472040964527,7.652856826782227,0.4222258417088283,19.964952557856126,40.36747335193301,85.22653543105451,,601904800,177038000,3011000,120067812,,49749600,23753100,728648000,28669900,62935600,111579900,
2010-01-06,6.333345413208008,6.612500190734863,1.351572871208191,15.117456436157227,,23.038576126098633,7.617143154144287,0.4327700138092041,19.75497055053711,40.149932861328125,85.56515502929688,,6.461231254502254,6.736499786376953,1.3621595939954334,15.554879702451412,,23.2706835745521,7.67285680770874,0.43368688762158497,20.126487573708875,40.50670500186795,85.77585012340863,,6.326740835195094,6.582499980926514,1.3120490724815017,15.070234783862295,,22.85139237745259,7.197143077850342,0.4256641461246297,19.690359095262707,40.08902078753784,85.35445993518512,,6.435713967536955,6.730000019073486,1.337457240825201,15.554879702451412,,23.120936004395798,7.361429214477539,0.4297901329309851,20.0053412876267,40.37618055208551,85.42218089785929,,552160000,143576000,5331000,158988852,,58182400,23290400,649168000,24560700,96033000,116074400,
2010-01-07,6.321633815765381,6.5,1.3431028127670288,14.76552677154541,,22.79897117614746,7.485713958740234,0.4242887794971466,19.690349578857422,40.176029205322266,85.92633819580078,,6.364262943169208,6.616000175476074,1.3529837993886,15.160699878266776,,22.986154842854425,7.757143020629883,0.43231154777894276,19.87610877089463,40.263048807564054,86.03168572750181,,6.27570320258793,6.440000057220459,1.3162831121309782,14.729489922624955,,22.604299991400453,7.462856769561768,0.42107969404468326,19.44805712379374,39.95848517890543,85.16632608194911,,6.356757744539718,6.600500106811523,1.3438086275741945,15.145787131571746,,22.93374221657412,7.731429100036621,0.4304777729523985,19.754961002904928,40.210837046218984,85.40712126026717,,477131200,220604000,2718000,256315428,,50559700,9955400,547792000,30469700,77094100,131091100,
2010-01-08,6.363663673400879,6.676000118255615,1.3529846668243408,14.962368965148926,,22.95621109008789,7.614285945892334,0.42520567774772644,19.93265151977539,40.506690979003906,86.2123031616211,,6.364264490248965,6.684000015258789,1.3621597603854014,14.99293796596369,,23.12093224801922,7.742856979370117,0.42818555840539574,19.989186345795193,40.506690979003906,86.24992975033221,,6.276005737781527,6.451499938964844,1.3303995881441188,14.64150764003609,,22.641742386329216,7.465713977813721,0.4183290426878675,19.585364399415493,39.96718280386361,85.52754402696755,,6.313229928785868,6.5279998779296875,1.333928496170928,14.71333508374759,,22.67169246673406,7.498570919036865,0.4208504591479579,19.609594270763324,40.08900690927033,85.70061255661136,,447610800,196610000,2899000,188783028,,51197400,8180900,478168000,23542400,88886600,126402800,
2010-01-11,6.307527542114258,6.515500068664551,1.3614535331726074,14.939751625061035,,22.664209365844727,7.604286193847656,0.4192458987236023,19.94072723388672,40.34135437011719,86.33269500732422,,6.394285265000137,6.639999866485596,1.3798038818798033,15.023011066988275,,23.031089353750037,7.704286098480225,0.4293316461139019,20.02956701052573,40.58500255454567,86.63368472282647,,6.257693806687277,6.4604997634887695,1.3431031844654115,14.764035994896707,,22.551899398624524,7.528571128845215,0.4132861376600017,19.682281446467044,40.132510698137374,85.96397284611555,,6.3882811039097005,6.63100004196167,1.355101450557452,15.023011066988275,,22.99365174594416,7.659999847412109,0.4274978713770004,19.94072723388672,40.558898340344776,86.59606387889411,,462229600,175588000,5127000,288227484,,68754700,6783700,556612000,19002400,104673400,106375700,
2010-01-12,6.235776901245117,6.367499828338623,1.340985894203186,14.675558090209961,,22.514453887939453,7.481429100036621,0.4050341248512268,19.83572769165039,39.8366584777832,85.52751159667969,,6.297318733848555,6.491000175476074,1.350866884079564,14.866433674837447,,22.7615363003341,7.582857131958008,0.41466143443417197,19.876110798585987,40.14992238666854,85.94137521051641,,6.196751067341267,6.327499866485596,1.3226355445297542,14.613920945888562,,22.394656441208603,7.4514288902282715,0.396323716208489,19.633816778346453,39.61911446544151,85.19641611280292,,6.279906270670219,6.44950008392334,1.350866884079564,14.853758076662158,,22.574352611304874,7.528571128845215,0.41305689194545275,19.83572769165039,40.097713948159786,85.760780283406,,594459600,181926000,9167000,193937868,,65912100,6330100,627432000,26204600,90673900,163333500,
2010-01-13,6.323737144470215,6.45550012588501,1.3000504970550537,14.591304779052734,,22.724105834960938,7.708570957183838,0.4105355441570282,20.029556274414062,40.33265686035156,86.24989318847656,,6.332142969425046,6.485499858856201,1.3381627405873662,14.623365529018814,,22.85139083255895,7.75428581237793,0.41191088222508765,20.183008956113696,40.45448429047279,86.4906883275236,,6.127106092687319,6.287499904632568,1.2880522308847193,14.263485741718624,,22.469535839764912,7.558570861816406,0.39196861686483125,19.827645418662076,39.68872846985822,85.30928627954147,,6.2402821166726685,6.394999980926514,1.3381627405873662,14.327856339944463,,22.656719575756192,7.612856864929199,0.4077848953462304,19.89225683088441,39.958480909338654,85.74572352212054,,605892000,214464000,9439000,259604136,,51863500,14422100,508868000,24912300,100661000,161822000,
