Date,NVDA
2010-04-30,0.3601067662239074
2010-05-03,0.3562099635601043
2010-05-04,0.3381015062332153
2010-05-05,0.3323709964752197
2010-05-06,0.3254943192005157
2010-05-07,0.3199929594993591
2010-05-10,0.3337462544441223
2010-05-11,0.330078661441803
2010-05-12,0.336496889591217
2010-05-13,0.3358092606067657
2010-05-14,0.2970709204673767
2010-05-17,0.2977586090564728
2010-05-18,0.2879021167755127
2010-05-19,0.2924865484237671
2010-05-20,0.2856098115444183
2010-05-21,0.2917988300323486
2010-05-24,0.2833175361156463
2010-05-25,0.2908819913864136
2010-05-26,0.2922572493553161
2010-05-27,0.3094489276409149
2010-05-28,0.301196813583374
2010-06-01,0.288360446691513
2010-06-02,0.2915695309638977
2010-06-03,0.2911111414432525
2010-06-04,0.2773578464984894
2010-06-07,0.2636045813560486
2010-06-08,0.2562694847583771
2010-06-09,0.2500804960727691
2010-06-10,0.2601662278175354
2010-06-11,0.2661260366439819
2010-06-14,0.2603954970836639
2010-06-15,0.2732319235801697
2010-06-16,0.2697935104370117
2010-06-17,0.2801084816455841
2010-06-18,0.2819423079490661
2010-06-21,0.2752947807312011
2010-06-22,0.2649798095226288
2010-06-23,0.2679597735404968
2010-06-24,0.2546648979187011
2010-06-25,0.253977358341217
2010-06-28,0.2544357776641845
2010-06-29,0.240224003791809
2010-06-30,0.2340350449085235
2010-07-01,0.2379318326711654
2010-07-02,0.2349518835544586
2010-07-06,0.2324305474758148
2010-07-07,0.2436622977256775
2010-07-08,0.2363272309303283
2010-07-09,0.2372440993785858
2010-07-12,0.2415993362665176
2010-07-13,0.2503097951412201
2010-07-14,0.2528311908245086
2010-07-15,0.2457251995801925
2010-07-16,0.2303674668073654
2010-07-19,0.2397655695676803
2010-07-20,0.2457251995801925
2010-07-21,0.2377024888992309
2010-07-22,0.2415993362665176
2010-07-23,0.2374733090400695
2010-07-26,0.2418285608291626
2010-07-27,0.2397655695676803
2010-07-28,0.2322012931108474
2010-07-29,0.2092790901660919
2010-07-30,0.210654467344284
2010-08-02,0.2104251831769943
2010-08-03,0.2049238681793213
2010-08-04,0.2136342823505401
2010-08-05,0.216385006904602
2010-08-06,0.2189063876867294
2010-08-09,0.2209694236516952
2010-08-10,0.2118005007505417
2010-08-11,0.2035485506057739
2010-08-12,0.2053823620080948
2010-08-13,0.2152388840913772
2010-08-16,0.2097375988960266
2010-08-17,0.2124881744384765
2010-08-18,0.2136342823505401
2010-08-19,0.2264706790447235
2010-08-20,0.2285337448120117
2010-08-23,0.2250954210758209
2010-08-24,0.2228031456470489
2010-08-25,0.2273875921964645
2010-08-26,0.2246369570493698
2010-08-27,0.2319719642400741
2010-08-30,0.2209694236516952
2010-08-31,0.2138635516166687
2010-09-01,0.2154680788516998
2010-09-02,0.2193648368120193
2010-09-03,0.2269291877746582
2010-09-07,0.228992149233818
2010-09-08,0.2365563958883285
2010-09-09,0.2333473265171051
2010-09-10,0.2308259457349777
2010-09-13,0.2438914626836776
2010-09-14,0.2415993362665176
2010-09-15,0.2420577853918075
2010-09-16,0.2422870695590973
2010-09-17,0.2418285608291626
2010-09-20,0.2454961091279983
2010-09-21,0.2587909698486328
2010-09-22,0.2610830962657928
2010-09-23,0.2663552165031433
2010-09-24,0.2810253500938415
2010-09-27,0.2750657498836517
2010-09-28,0.2743779420852661
2010-09-29,0.2723150253295898
2010-09-30,0.2677306234836578
2010-10-01,0.2601662278175354
2010-10-04,0.2576446831226349
2010-10-05,0.2594786286354065
2010-10-06,0.2471004277467727
2010-10-07,0.2452667504549026
2010-10-08,0.2489344924688339
2010-10-11,0.2477882504463195
2010-10-12,0.2526018917560577
2010-10-13,0.2599369883537292
2010-10-14,0.2558110058307647
2010-10-15,0.2587909698486328
2010-10-18,0.2603954970836639
2010-10-19,0.2587909698486328
2010-10-20,0.2587909698486328
2010-10-21,0.254206508398056
2010-10-22,0.270481139421463
2010-10-25,0.2730026841163635
2010-10-26,0.2720858752727508
2010-10-27,0.2759824991226196
2010-10-28,0.2762119174003601
2010-10-29,0.2755240201950073
2010-11-01,0.2759824991226196
2010-11-02,0.2817130386829376
2010-11-03,0.283776044845581
2010-11-04,0.2842345535755157
2010-11-05,0.2890480458736419
2010-11-08,0.2901943325996399
2010-11-09,0.2885896563529968
2010-11-10,0.2920280396938324
2010-11-11,0.2890480458736419
2010-11-12,0.3039475679397583
2010-11-15,0.3002800047397613
2010-11-16,0.2913403213024139
2010-11-17,0.2961539328098297
2010-11-18,0.3053228557109833
2010-11-19,0.3151793777942657
2010-11-22,0.3154084980487823
2010-11-23,0.3080735206604004
2010-11-24,0.315637856721878
2010-11-26,0.3117410540580749
2010-11-29,0.3151793777942657
2010-11-30,0.3119703829288482
2010-12-01,0.3257235586643219
2010-12-02,0.3296203911304474
2010-12-03,0.3390184640884399
2010-12-06,0.332600325345993
2010-12-07,0.3433736264705658
2010-12-08,0.3463534712791443
2010-12-09,0.3406229317188263
2010-12-10,0.3426859676837921
2010-12-13,0.3339755535125732
2010-12-14,0.3344339728355407
2010-12-15,0.3270989060401916
2010-12-16,0.3275572955608368
2010-12-17,0.3293910920619964
2010-12-20,0.3280157148838043
2010-12-21,0.3408521711826324
2010-12-22,0.344519704580307
2010-12-23,0.3419983386993408
2010-12-27,0.3438320159912109
2010-12-28,0.3424568176269531
2010-12-29,0.3424568176269531
2010-12-30,0.3436028063297272
2010-12-31,0.3530009090900421
2011-01-03,0.3626282513141632
2011-01-04,0.3614819645881653
2011-01-05,0.3892179131507873
2011-01-06,0.4430848658084869
2011-01-07,0.4554628729820251
2011-01-10,0.4728837609291076
2011-01-11,0.4655486941337585
2011-01-12,0.5352320075035095
2011-01-13,0.536148726940155
2011-01-14,0.5407332181930542
2011-01-18,0.5281259417533875
2011-01-19,0.5136851668357849
2011-01-20,0.5141436457633972
2011-01-21,0.5093297958374023
2011-01-24,0.5668646097183228
2011-01-25,0.5494433641433716
2011-01-26,0.562509298324585
2011-01-27,0.5609048008918762
2011-01-28,0.5446300506591797
2011-01-31,0.5482975244522095
2011-02-01,0.5609048008918762
2011-02-02,0.586348295211792
2011-02-03,0.5753456950187683
2011-02-04,0.5884113311767578
2011-02-07,0.5638846158981323
2011-02-08,0.5471512079238892
2011-02-09,0.5338565707206726
2011-02-10,0.5230832099914551
2011-02-11,0.5379824042320251
2011-02-14,0.5297306776046753
2011-02-15,0.5168942809104919
2011-02-16,0.5359195470809937
2011-02-17,0.5886404514312744
2011-02-18,0.5874943733215332
2011-02-22,0.5320228338241577
2011-02-23,0.506808340549469
2011-02-24,0.5191863775253296
2011-02-25,0.5299596190452576
2011-02-28,0.5194156169891357
2011-03-01,0.4962641894817352
2011-03-02,0.4756342768669128
2011-03-03,0.4783848822116852
2011-03-04,0.4758636653423309
2011-03-07,0.4692161977291107
2011-03-08,0.448127806186676
2011-03-09,0.4387296736240387
2011-03-10,0.4107647240161896
2011-03-11,0.413744568824768
2011-03-14,0.4171829223632812
2011-03-15,0.404804915189743
2011-03-16,0.4018250703811645
2011-03-17,0.409389317035675
2011-03-18,0.4038880467414856
2011-03-21,0.4070971012115478
2011-03-22,0.3999913334846496
2011-03-23,0.4082432687282562
2011-03-24,0.4407927393913269
2011-03-25,0.4270394444465637
2011-03-28,0.4428556263446808
2011-03-29,0.4394174218177795
2011-03-30,0.4229134321212768
2011-03-31,0.4231426417827606
2011-04-01,0.4171829223632812
2011-04-04,0.4022835195064544
2011-04-05,0.4029711782932281
2011-04-06,0.4002204835414886
2011-04-07,0.4148906469345093
2011-04-08,0.4022835195064544
2011-04-11,0.3970114886760711
2011-04-12,0.3981575071811676
2011-04-13,0.4070971012115478
2011-04-14,0.4242887794971466
2011-04-15,0.428873211145401
2011-04-18,0.4146614968776703
2011-04-19,0.413056880235672
2011-04-20,0.4256641864776611
2011-04-21,0.4245180487632751
2011-04-25,0.431165486574173
2011-04-26,0.4423972964286804
2011-04-27,0.4423972964286804
2011-04-28,0.4472109973430633
2011-04-29,0.4584427177906036
2011-05-02,0.4522537291049957
2011-05-03,0.4307069480419159
2011-05-04,0.4274978637695312
2011-05-05,0.4277271032333374
2011-05-06,0.4428556263446808
2011-05-09,0.4527121484279632
2011-05-10,0.4533999264240265
2011-05-11,0.4554628729820251
2011-05-12,0.4699037671089172
2011-05-13,0.4185581803321838
2011-05-16,0.4057218730449676
2011-05-17,0.4041173756122589
2011-05-18,0.4135154187679291
2011-05-19,0.4075555205345154
2011-05-20,0.4146614968776703
2011-05-23,0.4142029881477356
2011-05-24,0.4158074855804443
2011-05-25,0.4208503663539886
2011-05-26,0.4313946068286896
2011-05-27,0.4469816982746124
2011-05-31,0.4593595564365387
2011-06-01,0.4387296736240387
2011-06-02,0.4366667568683624
2011-06-03,0.4231426417827606
2011-06-06,0.4142029881477356
2011-06-07,0.4139737486839294
2011-06-08,0.402741938829422
2011-06-09,0.3981575071811676
2011-06-10,0.3924268782138824
2011-06-13,0.3896763026714325
2011-06-14,0.3928853571414947
2011-06-15,0.384404182434082
2011-06-16,0.3711093664169311
2011-06-17,0.3623989522457123
2011-06-20,0.3580437898635864
2011-06-21,0.3658372759819031
2011-06-22,0.3607944548130035
2011-06-23,0.371567964553833
2011-06-24,0.3607944548130035
2011-06-27,0.3532300293445587
2011-06-28,0.3552929759025574
2011-06-29,0.3607944548130035
2011-06-30,0.3653789162635803
2011-07-01,0.3701925277709961
2011-07-05,0.3640035390853882
2011-07-06,0.3591898381710052
2011-07-07,0.3605652153491974
2011-07-08,0.3536885976791382
2011-07-11,0.3413106799125671
2011-07-12,0.3367260992527008
2011-07-13,0.3360384404659271
2011-07-14,0.3227436542510986
2011-07-15,0.3232021629810333
2011-07-18,0.3163255155086517
2011-07-19,0.3259528279304504
2011-07-20,0.3218268156051636
2011-07-21,0.3369554281234741
2011-07-22,0.3438320159912109
2011-07-25,0.3383307754993438
2011-07-26,0.330078661441803
2011-07-27,0.3177008926868438
2011-07-28,0.317013144493103
2011-07-29,0.317013144493103
2011-08-01,0.3339755535125732
2011-08-02,0.3305372595787048
2011-08-03,0.3394768238067627
2011-08-04,0.3071566224098205
2011-08-05,0.2968416810035705
2011-08-08,0.2734610140323639
2011-08-09,0.2963832318782806
2011-08-10,0.2828591465950012
2011-08-11,0.3073858916759491
2011-08-12,0.2952370941638946
2011-08-15,0.3064690232276916
2011-08-16,0.2977586090564728
2011-08-17,0.2936325073242187
2011-08-18,0.2736903131008148
2011-08-19,0.2688765823841095
2011-08-22,0.2736903131008148
2011-08-23,0.3032598495483398
2011-08-24,0.2989046275615692
2011-08-25,0.2860682904720306
2011-08-26,0.2982169389724731
2011-08-29,0.3062396943569183
2011-08-30,0.3135749101638794
2011-08-31,0.3050936758518219
2011-09-01,0.3044058978557586
2011-09-02,0.2961539328098297
2011-09-06,0.3021138608455658
2011-09-07,0.3266404271125793
2011-09-08,0.325035810470581
2011-09-09,0.3181592226028442
2011-09-12,0.3257235586643219
2011-09-13,0.333058625459671
2011-09-14,0.3502503335475921
2011-09-15,0.3552929759025574
2011-09-16,0.3543762862682342
2011-09-19,0.3470411300659179
2011-09-20,0.3381015062332153
2011-09-21,0.331683337688446
2011-09-22,0.3096780776977539
2011-09-23,0.3160962760448456
2011-09-26,0.3167839050292969
2011-09-27,0.317242294549942
2011-09-28,0.3076150417327881
2011-09-29,0.3000507950782776
2011-09-30,0.2867558002471924
2011-10-03,0.2707104086875915
2011-10-04,0.2956955730915069
2011-10-05,0.3062396943569183
2011-10-06,0.3183885216712951
2011-10-07,0.3243482410907745
2011-10-10,0.3387891352176666
2011-10-11,0.3351216316223144
2011-10-12,0.3348924219608307
2011-10-13,0.3543762862682342
2011-10-14,0.3603360056877136
2011-10-17,0.3424568176269531
2011-10-18,0.3548346757888794
2011-10-19,0.3477288484573364
2011-10-20,0.3303080201148987
2011-10-21,0.3319124281406402
2011-10-24,0.3442905247211456
2011-10-25,0.3312249481678009
2011-10-26,0.3351216316223144
2011-10-27,0.3495626151561737
2011-10-28,0.3575853109359741
2011-10-31,0.3392476141452789
2011-11-01,0.3222852647304535
2011-11-02,0.3167839050292969
2011-11-03,0.3358092606067657
2011-11-04,0.3397059440612793
2011-11-07,0.3378722369670868
2011-11-08,0.3456658124923706
2011-11-09,0.3282449841499328
2011-11-10,0.331683337688446
2011-11-11,0.3433736264705658
2011-11-14,0.3367260992527008
2011-11-15,0.3410815596580505
2011-11-16,0.3342047035694122
2011-11-17,0.3222852647304535
2011-11-18,0.3193053603172302
2011-11-21,0.335350900888443
2011-11-22,0.3456658124923706
2011-11-23,0.33099564909935
2011-11-25,0.3218268156051636
2011-11-28,0.3399352729320526
2011-11-29,0.3417690694332123
2011-11-30,0.3582730591297149
2011-12-01,0.3626282513141632
2011-12-02,0.3603360056877136
2011-12-05,0.3548346757888794
2011-12-06,0.3497918844223022
2011-12-07,0.3477288484573364
