Date,Predicted_Close
2023-05-26,38.582138526341396
2023-05-30,39.72267104779871
2023-05-31,37.46899619710507
2023-06-01,39.42976041216707
2023-06-02,38.95416360911713
2023-06-05,38.81882534694705
2023-06-06,38.29645391292843
2023-06-07,37.15263479580244
2023-06-08,38.212762634322644
2023-06-09,38.42177487576987
2023-06-12,39.146863629989184
2023-06-13,40.69410957753166
2023-06-14,42.6406555995552
2023-06-15,42.279170208982805
2023-06-16,42.31762341113836
2023-06-20,43.44929842517604
2023-06-21,42.714095615190445
2023-06-22,42.68036186262111
2023-06-23,41.856113210727926
2023-06-26,40.29517018038973
2023-06-27,41.52285789400162
2023-06-28,40.78238923800518
2023-06-29,40.50345736141343
2023-06-30,42.00208337581853
2023-07-03,42.07411197468355
2023-07-05,41.99142755829166
2023-07-06,41.786875238287166
2023-07-07,42.1721798464182
2023-07-10,41.822388852244785
2023-07-11,42.093919993967575
2023-07-12,43.48291448416012
2023-07-13,45.522847018357425
2023-07-14,44.991852705356905
2023-07-17,45.98109607535025
2023-07-18,47.034739206741506
2023-07-19,46.62974897859658
2023-07-20,45.111814834255945
2023-07-21,43.91846311661993
2023-07-24,44.23599581423241
2023-07-25,45.29252586654934
2023-07-26,45.06390425942527
2023-07-27,45.49696476631425
2023-07-28,46.32759263567641
2023-07-31,46.29045622272997
2023-08-01,46.07471945766838
2023-08-02,43.8666759727721
2023-08-03,44.12431218949041
2023-08-04,44.310177851799835
2023-08-07,45.04134217964884
2023-08-08,44.30547402459911
2023-08-09,42.25256056072203
2023-08-10,42.05945092457068
2023-08-11,40.66131153501783
2023-08-14,43.5902903013457
2023-08-15,43.796572438722706
2023-08-16,43.36384688218914
2023-08-17,43.226067155227156
2023-08-18,43.19874378100894
2023-08-21,46.859216148723135
2023-08-22,45.556518038374634
2023-08-23,46.95633873074962
2023-08-24,46.969251113806195
2023-08-25,45.79500291588556
2023-08-28,46.585346267690284
2023-08-29,48.496901774388334
2023-08-30,48.95044388241786
2023-08-31,49.00280431871465
2023-09-01,48.1434241916736
2023-09-05,48.20864850583007
2023-09-06,46.71111724490628
2023-09-07,45.900528248771025
2023-09-08,45.25022219492712
2023-09-11,44.881582145284256
2023-09-12,44.57720589806195
2023-09-13,45.229977868635615
2023-09-14,45.519697057772646
2023-09-15,43.79138938547749
2023-09-18,43.8339338362507
2023-09-19,43.4013324494822
2023-09-20,42.193851308333706
2023-09-21,41.08905458725485
2023-09-22,41.83627991835192
2023-09-25,42.66575125620284
2023-09-26,42.435405771107064
2023-09-27,43.05519185146204
2023-09-28,43.677686670159346
2023-09-29,43.88929318063447
2023-10-02,44.82080938817853
2023-10-03,43.19610459720025
2023-10-04,43.61154975877116
2023-10-05,44.628885750542395
2023-10-06,45.67818322670656
2023-10-09,45.05151650960056
2023-10-10,45.641680467677816
2023-10-11,46.933388595452925
2023-10-12,47.24153865562221
2023-10-13,45.83554212474155
2023-10-16,46.49494440827311
2023-10-17,44.20058739563956
2023-10-18,42.44945797865512
2023-10-19,42.31435108344522
2023-10-20,41.43218515651279
2023-10-23,42.92266077603017
2023-10-24,43.611213832946305
2023-10-25,41.693826848382514
2023-10-26,40.333018289355095
2023-10-27,40.71517510918329
2023-10-30,41.44670685764231
2023-10-31,40.97811270394914
2023-11-01,42.40546507580257
2023-11-02,43.357724388222096
2023-11-03,44.50535358894149
2023-11-06,45.23661151273245
2023-11-07,45.790313294269026
2023-11-08,46.52934536127919
2023-11-09,47.13493937686735
2023-11-10,48.71900798845763
2023-11-13,49.08745459084275
2023-11-14,50.14627572054633
2023-11-15,49.261264587710684
2023-11-16,49.748751194641045
2023-11-17,49.40122793442606
2023-11-20,50.29976154345559
2023-11-21,49.68982130534641
2023-11-22,48.39377702407546
2023-11-24,47.409994903659936
2023-11-27,47.86554943534816
2023-11-28,47.44500823518683
2023-11-29,47.76346281419137
2023-11-30,46.40197937551034
2023-12-01,46.39437761270733
2023-12-04,45.15490111009353
2023-12-05,46.21057380959655
2023-12-06,45.174423219395976
2023-12-07,46.26889373225049
2023-12-08,47.18781018809091
2023-12-11,46.312528490043405
2023-12-12,47.34190270226463
2023-12-13,47.783696536385825
2023-12-14,48.04099082742573
2023-12-15,48.557427850633985
2023-12-18,49.67463356028702
